gid,role,role_score,cluster_id,priority_score,evidence
100000000011452100,coordinator,0.843307384341637,0,0.7300332056612213,"Betweenness top 22.1%, PageRank top 24.0%; межкластерных связей 3, близость к seed 0.68. Паттерны: циклов 1."
100000001110358100,terminal,0.7760720640569395,0,0.47355027418997253,"Получено 32.0 тыс. KZT от 2 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000001111763100,terminal,0.6483985765124555,1,0.42818926684028313,"Получено 17.1 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000001114385100,terminal,0.688011565836299,2,0.42040876931490806,"Получено 29.5 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000001126374100,coordinator,0.8028714412811387,0,0.7282436857969071,"Betweenness top 11.2%, PageRank top 49.9%; межкластерных связей 1, близость к seed 0.68. Паттерны: повторных маршрутов 1."
100000001130176100,terminal,0.6769661921708184,0,0.43247142793203974,"Получено 25.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000001130553100,coordinator,0.4488416370106762,4,0.36985297170200193,"Betweenness top 63.3%, PageRank top 16.3%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000001131403100,consolidator,0.5437588967971531,57,0.43024507317727956,"Получает от 1 отправителей (top 59.0%), вход 1.57 млн KZT; наблюдаемый остаток 100%. Паттерны: повторных маршрутов 1. Граница depth=4: исходящий поток может быть усечён."
100000001138283100,transit,0.8263743914821311,3,0.6011263939184261,"Получено 81.8 тыс., отправлено 50.0 тыс. KZT; совпадение потоков 61%, быстрое перенаправление 100%. Паттерны: циклов 1."
100000001138376100,terminal,0.6424421708185053,15,0.39239972888914176,"Получено 15.3 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000001140785100,terminal,0.8817838078291814,10,0.482797268527516,"Получено 215.0 тыс. KZT от 2 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000001141268100,consolidator,0.6344721233689206,17,0.5374568595122013,"Получает от 2 отправителей (top 14.3%), вход 480.0 тыс. KZT; наблюдаемый остаток 98%."
100000001145749100,terminal,0.6222019572953736,2,0.41445680133804735,"Получено 10.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000001149815100,terminal,0.6299510676156583,1,0.35934448269583547,"Получено 12.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000001155773100,terminal,0.6660364768683273,1,0.3759352300267963,"Получено 21.5 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000001160401100,terminal,0.717909252669039,0,0.44201808841943546,"Получено 47.2 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000001162560100,distributor,0.9346525116342732,7,0.700612022053871,"Отправляет 12 получателям (top 2.3%), 14 переводов на 2.90 млн KZT; выраженный fan-out. Паттерны: дроблений 1."
100000001164648100,terminal,0.7153514234875444,19,0.4620947745277522,"Получено 13.7 тыс. KZT от 2 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000001166289100,distributor,0.6720447805456703,1,0.6316963731843275,"Отправляет 1 получателям (top 23.8%), 1 переводов на 25.0 тыс. KZT; выраженный fan-out. Паттерны: циклов 1, повторных маршрутов 1."
100000001169666100,distributor,0.6158718861209965,8,0.4990788750685299,"Отправляет 1 получателям (top 23.8%), 1 переводов на 24.0 тыс. KZT; выраженный fan-out."
100000001184915100,terminal,0.7993905693950177,15,0.47969327466720707,"Получено 201.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000001194266100,terminal,0.7236343416370107,2,0.4985015979229318,"Получено 50.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000001202637100,coordinator,0.4503540925266904,8,0.35936164363505113,"Betweenness top 63.3%, PageRank top 15.4%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000001202787100,coordinator,0.5900516014234876,0,0.44273235213930057,"Betweenness top 63.3%, PageRank top 37.1%; межкластерных связей 1, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000001220124100,coordinator,0.4477829181494662,3,0.3764217912288731,"Betweenness top 63.3%, PageRank top 16.9%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
